Iteration,Moth 1 Distance,Moth 2 Distance,Moth 3 Distance,Moth 4 Distance,Moth 5 Distance,Moth 6 Distance,Moth 7 Distance,Moth 8 Distance,Moth 9 Distance,Moth 10 Distance,Moth 11 Distance,Moth 12 Distance,Moth 13 Distance,Moth 14 Distance,Moth 15 Distance,Moth 16 Distance,Moth 17 Distance,Moth 18 Distance
600,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
601,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
602,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
603,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
604,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
605,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
606,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
607,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
608,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
609,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
610,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
611,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
612,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
613,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
614,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
615,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
616,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
617,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
618,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
619,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
620,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
621,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
622,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
623,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
624,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
625,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
626,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
627,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
628,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
629,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
630,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
631,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
632,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
633,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
634,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
635,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
636,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
637,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
638,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
639,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
640,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
641,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
642,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
643,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
644,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
645,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
646,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
647,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
648,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
649,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
650,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
651,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
652,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
653,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
654,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
655,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
656,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
657,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
658,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
659,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
660,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
661,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
662,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
663,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
664,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
665,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
666,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
667,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
668,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
669,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
670,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
671,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
672,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
673,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
674,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
675,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
676,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
677,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
678,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
679,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
680,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
681,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
682,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
683,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
684,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
685,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
686,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
687,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
688,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
689,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
690,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
691,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
692,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
693,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
694,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
695,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
696,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
697,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
698,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
699,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
700,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
701,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
702,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
703,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
704,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
705,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
706,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
707,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
708,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
709,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
710,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
711,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
712,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
713,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
714,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
715,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
716,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
717,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
718,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
719,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
720,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
721,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
722,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
723,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
724,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
725,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
726,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
727,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
728,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
729,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
730,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
731,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
732,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
733,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
734,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
735,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
736,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
737,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
738,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
739,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
740,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
741,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
742,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
743,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
744,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
745,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
746,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
747,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
748,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
749,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99,2656.99
